Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Grupo de edad (product.metafields.shopify.age-group),Artículos de salud para bebés incluidos (product.metafields.shopify.baby-health-items-included),Características del vigilabebés (product.metafields.shopify.baby-monitor-features),Características del mobiliario para niños pequeños/bebés (product.metafields.shopify.baby-toddler-furniture-features),Características de sillas para niños pequeños/bebés (product.metafields.shopify.baby-toddler-seat-features),Características de la bolsa/caja (product.metafields.shopify.bag-case-features),Material de la bolsa/caja (product.metafields.shopify.bag-case-material),Características de almacenamiento de la bolsa/caja (product.metafields.shopify.bag-case-storage-features),Instrucciones de cuidado (product.metafields.shopify.care-instructions),Opciones de transporte (product.metafields.shopify.carry-options),Posiciones de transporte (product.metafields.shopify.carrying-positions),Instrucciones de limpieza (product.metafields.shopify.cleaning-instructions),Tipo de cierre (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Tecnología de conectividad (product.metafields.shopify.connectivity-technology),Tipo de control (product.metafields.shopify.control-type),Características de desarrollo (product.metafields.shopify.developmental-features),Características del organizador de pañales (product.metafields.shopify.diaper-organizer-features),Modo de color de pantalla (product.metafields.shopify.display-color-mode),Tecnología de pantalla (product.metafields.shopify.display-technology),Tejido (product.metafields.shopify.fabric),Mecanismo de plegado (product.metafields.shopify.folding-mechanism),Material de muebles/componentes (product.metafields.shopify.furniture-fixture-material),Grupo de edad de infantes (product.metafields.shopify.infant-age-group),Material (product.metafields.shopify.material),Tipo de medición (product.metafields.shopify.measuring-type),Tipo de montaje móvil (product.metafields.shopify.mobile-mounting-type),Diseño del nebulizador (product.metafields.shopify.nebulizer-design),Tecnología del nebulizador (product.metafields.shopify.nebulizer-technology),Diseño de chupete/mordedor (product.metafields.shopify.pacifier-teether-design),Características de diseño del patio de juegos (product.metafields.shopify.play-yard-design-features),Portabilidad (product.metafields.shopify.portability),Fuente de alimentación (product.metafields.shopify.power-source),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Accesorios para extractores (product.metafields.shopify.pump-accessories),Tipo de rango (product.metafields.shopify.range-type),Grupo de edad recomendado (product.metafields.shopify.recommended-age-group),Tipo de propulsión de juguete para montar (product.metafields.shopify.riding-toy-propulsion-type),Talla del calzado (product.metafields.shopify.shoe-size),Talla (product.metafields.shopify.size),Tiempo del ciclo de esterilización (product.metafields.shopify.sterilization-cycle-time),Método de esterilización (product.metafields.shopify.sterilization-method),Características del cochecito (product.metafields.shopify.stroller-features),Tipo de rueda de cochecito (product.metafields.shopify.stroller-wheel-type),Niveles de succión (product.metafields.shopify.suction-levels),Sexo objetivo (product.metafields.shopify.target-gender),Medición de temperatura (product.metafields.shopify.temperature-measurement),Muestra de prueba (product.metafields.shopify.test-sample),Material del juguete/juego (product.metafields.shopify.toy-game-material),Objetivo de tratamiento (product.metafields.shopify.treatment-objective),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
zapatillas-doradas,,,,,,,,,6-12-meses,,,Dorado,,,,,,0.0,shopify,0,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at1.28.31PM.png?v=1731439727,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,347.25,
zapatillas-doradas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at1.28.36PM.png?v=1731439727,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mamelucos-unisex-pack-de-3,Mamelucos Unisex Pack de 3,"",Baby Heaven,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Bodysuits,"","",true,Talla,6-12 meses,,,,,,,,"",0.0,shopify,1,deny,manual,790.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at1.24.39PM.png?v=1731439498,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-12-meses,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at1.24.39PM.png?v=1731439498,kg,,509.25,active
mamelucos-unisex-pack-de-3,,,,,,,,,12-18 meses,,,,,,,,,0.0,shopify,0,deny,manual,790.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/Screenshot2024-11-12at1.24.45PM.png?v=1731439498,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,509.25,
esterilizador-de-biberones-con-secador-philips-avent,Esterilizador de biberones con secador Philips AVENT,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""><span>Elimina el 99,9 % de los gérmenes con vapor natural; no requiere productos químicos. Compatible con la gama Philips-Avent</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>Se esteriliza en solo 6 minutos con solo presionar un botón; la luz indicadora de progreso indica cuando el contenido está estéril; el contenido permanece estéril hasta por 24 horas cuando se mantiene dentro del esterilizador con la tapa sin abrir.</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>Se seca con aire caliente filtrado; el contenido está seco y listo para la siguiente toma en 40 minutos.</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>Con espacio para 6 biberones y otros productos para bebés, aún cabe en la mayoría de las encimeras gracias a su diseño modular.</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>La bandeja de goteo protege la placa calefactora de los residuos de leche para evitar el olor a quemado.</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>Incluye: 1 esterilizador a vapor eléctrico con secador y pinzas.</span></span></li>
</ul>",Baby Heaven,Baby & Toddler > Nursing & Feeding > Bottle Warmers & Sterilizers > Sterilizers,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,5500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61eUoXsnUiL._SX679.jpg?v=1726940459,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,3529.00,active
esterilizador-de-biberones-con-secador-philips-avent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71s0pEOidQL._SX679.jpg?v=1726940459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esterilizador-de-biberones-con-secador-philips-avent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71FJhjvbY5L._SX679.jpg?v=1726940459,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esterilizador-de-biberones-con-secador-philips-avent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71D-1gYXEbL._SX679.jpg?v=1726940459,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esterilizador-de-biberones-con-secador-philips-avent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/6143tDAaArL._SX679.jpg?v=1726940459,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esterilizador-de-biberones-con-secador-philips-avent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/715D0sab_tL._SX679.jpg?v=1726940459,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-para-nina-con-esterilla-lavable-6-juguetes-destacados-y-tarjetas-de-desarrollo,Gimnasio para Niña con Esterilla Lavable - 6 Juguetes Destacados y Tarjetas de Desarrollo,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""><span>6 JUGUETES SENSORIALES PARA COLGAR Y TARJETAS DE BONIFICACIÓN: Mejore el tiempo de juego con los 6 juguetes extraíbles de nuestro gimnasio para bebés. Estos juguetes cuidadosamente elaborados satisfacen las necesidades de crecimiento de su bebé y estimulan la exploración sensorial sin límites. Como regalo encantador, también incluimos 12 tarjetas coloridas de hitos para celebrar cada mes del increíble viaje de su bebé.</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>SUAVE Y ACOLCHADO: Nuestro tapete para el tiempo boca abajo está elaborado con telas de alta calidad, lo que proporciona un tacto grueso y suave que es seguro y suave para la delicada piel del bebé. Hemos equilibrado cuidadosamente la planitud y la suavidad del tapete, lo que garantiza que su bebé pueda sentarse o pararse con mayor estabilidad. ¡Disfrute de una experiencia acogedora y relajante para su pequeño con nuestro gimnasio para bebés suave y acolchado!</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>LAVABLE A MÁQUINA Y ANTIDESLIZANTE: Nuestro gimnasio de juegos para bebés es lavable, lo que facilita el mantenimiento de la limpieza y la higiene. Las partículas antideslizantes en la parte inferior de la alfombra garantizan que se mantenga firmemente en su lugar, incluso en pisos de madera o mármol. ¡Disfrute de una limpieza sin complicaciones y un tiempo de juego sin preocupaciones con nuestro gimnasio para bebés lavable y antideslizante!</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>FÁCIL DE MONTAR Y DESMONTAR: montar esta alfombra de juegos para bebés es muy fácil: las barras de soporte se abrochan y los juguetes se enganchan fácilmente. Su diseño liviano permite plegarla y transportarla fácilmente, lo que la hace perfecta para usarla tanto en interiores como en exteriores.</span></span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""><span>TAMAÑO PERFECTO Y MULTIFUNCIÓN: Las alfombrillas de juego para bebés para el suelo tienen el tamaño perfecto para proporcionar un amplio espacio para que los bebés exploren, jueguen y practiquen el tiempo boca abajo. Esta alfombrilla multifuncional favorece el crecimiento de los bebés desde recién nacidos hasta niños pequeños activos, ofreciéndoles diversión sin fin y nuevos desafíos.</span></span></li>
</ul>",Baby Heaven,Baby & Toddler > Baby Toys & Activity Equipment > Play Mats & Gyms,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,2500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71SUq7TUr8L._SX679.jpg?v=1726940287,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,beige; multicolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1481.50,active
gimnasio-para-nina-con-esterilla-lavable-6-juguetes-destacados-y-tarjetas-de-desarrollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71mk8iYs83L._SX679.jpg?v=1726940287,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-para-nina-con-esterilla-lavable-6-juguetes-destacados-y-tarjetas-de-desarrollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/713ztiW6zDL._SX679.jpg?v=1726940287,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-para-nina-con-esterilla-lavable-6-juguetes-destacados-y-tarjetas-de-desarrollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/710prpzmd6L._SX679.jpg?v=1726940287,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-para-nina-con-esterilla-lavable-6-juguetes-destacados-y-tarjetas-de-desarrollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/716EBvTYe5L._SX679.jpg?v=1726940287,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-para-nina-con-esterilla-lavable-6-juguetes-destacados-y-tarjetas-de-desarrollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/81PHn2s3DeL._SX679.jpg?v=1726940287,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
momcozy-s12-pro-extractor-de-leche-manos-libres-doble-inalambrico-portatil-y-comodo,"Momcozy S12 Pro - Extractor de Leche Manos Libres Doble Inalámbrico, Portátil y Cómodo","<p>Disfrute de una comodidad incomparable en su experiencia de extracción con el extractor de leche Momcozy S12 Pro. Su brida de doble sellado ofrece un ajuste ""casi imperceptible"" para una experiencia de extracción serena. Además, con su sistema de 3 modos y 9 niveles ajustables, imitando la lactancia natural, le garantiza una extracción personalizada y eficiente. Ideal para mamás en movimiento con su diseño manos libres y pantalla intuitiva.</p>",Baby Heaven,Baby & Toddler > Nursing & Feeding > Breast Pumps,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,5700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/51-nl4hsGKL._AC_SX679_PIbundle-2_TopRight_0_0_SH20.jpg?v=1726940092,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,protectores-mamarios,,,,,,,,,,,,,,,,,kg,,3668.76,active
momcozy-s12-pro-extractor-de-leche-manos-libres-doble-inalambrico-portatil-y-comodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61QjDeLSZFL._SY879.jpg?v=1726940092,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
momcozy-s12-pro-extractor-de-leche-manos-libres-doble-inalambrico-portatil-y-comodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/714QOL8j05L._SY879.jpg?v=1726940092,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
momcozy-s12-pro-extractor-de-leche-manos-libres-doble-inalambrico-portatil-y-comodo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71QMibBCCqL._SY879.jpg?v=1726940092,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,Gimnasio Plegable de Madera Natural para Niño - Con 5 Juguetes de Actividad,"<p>El Gimnasio Plegable de Madera Natural para Bebés es un magnífico primer juguete que estimulará a tu bebé y lo animará a alcanzar y agarrar los juguetes y cuentas colgantes. Con 5 juguetes que estimulan los sentidos, incluyendo una campana Montessori, es ideal para desarrollar la audición y aprender sonidos. Fácil de armar y transportar por la casa gracias a su liviano y plegable diseño.</p>",Baby Heaven,Toys & Games > Toys > Activity Toys,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,0,deny,manual,2500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/41QAnpcsBSL._SX300_SY300_QL70_FMwebp.webp?v=1726939713,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,beige,,,,,,,,,,,,,,,,,,,,,,,1-ano-o-mas,,,,,,,,,,,,madera,,,kg,,1530.50,active
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61WJQmL_MIL._SX679.jpg?v=1726939714,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/51YyF3APLfL._SX679.jpg?v=1726939713,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71xaU5qOaWL._SX679.jpg?v=1726939713,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61e4eT2K9bL._SX679.jpg?v=1726939713,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61rjQByLfDL._SX679.jpg?v=1726939713,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gimnasio-plegable-de-madera-natural-para-nino-con-5-juguetes-de-actividad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/614bAAAkYQL._SX679.jpg?v=1726939714,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juguete-de-denticion-de-silicona-control-remoto,Juguete de dentición de silicona (Control Remoto),"<p>Mantén seguro a tu bebé con el juguete de dentición de silicona (control remoto). Hecho con material 100% seguro, no tóxico y sin BPA, ayudará a reducir lesiones en la boca. Incluye 1 juguetes de color, que también fomentarán el desarrollo sensorial y habilidades motoras finas del bebé. Además, el mordedor masajea suavemente sus dientes y encías, promoviendo hábitos saludables de higiene bucal. ¡Suaves, flexibles y perfectos para tu pequeño!</p>",Baby Heaven,Baby & Toddler > Baby Toys & Activity Equipment > Baby Activity Toys,"","",true,Estilo,Negro,,,,,,,,"",0.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71PyKZUo16L._SX679.jpg?v=1726939466,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,verde; lunares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silicona,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61r4UXVyU4L._SX679.jpg?v=1726939466,kg,,,active
juguete-de-denticion-de-silicona-control-remoto,,,,,,,,,Verde,,,,,,,,"",0.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71TJ2HWzccL._SX679.jpg?v=1726939466,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71TJ2HWzccL._SX679.jpg?v=1726939466,kg,,,
juguete-de-denticion-de-silicona-control-remoto,,,,,,,,,Azul,,,,,,,,"",0.0,shopify,1,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71tqgXixZRL._SX679.jpg?v=1726939466,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71PyKZUo16L._SX679.jpg?v=1726939466,kg,,,
juguete-de-denticion-de-silicona-control-remoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/719CBPGCwsL._SX679.jpg?v=1726939466,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
juguete-de-denticion-de-silicona-control-remoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61r4UXVyU4L._SX679.jpg?v=1726939466,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aspirador-nasal-manual-frida,Aspirador Nasal Manual Frida,"<p>Este aspirador nasal manual Frida es higiénico y seguro para todas las edades. Incluye 1 NoseFrida y 24 filtros desechables que evitan la transferencia de mocos o gérmenes bacterianos al succionador cuando se limpian narices congestionadas. También es cómodo y no invasivo gracias a su sello suave con la fosa nasal del bebé. Recomendado por pediatras, sus piezas son aptas para lavavajillas para una fácil limpieza.</p>",Baby Heaven,Baby & Toddler > Baby Health > Nasal Aspirators,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,3,deny,manual,950.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71gbGIBzunL._AC_SX679.jpg?v=1726939095,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,azul,,,,,,,,,,todas-las-edades,plastico,,,,,,,,,,,,,,,,,,,,,,,,,ronquidos,,kg,,589.00,active
aspirador-nasal-manual-frida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71_ABz1PsvL._AC_SX679.jpg?v=1726939095,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aspirador-nasal-manual-frida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71fGGEhrUEL._AC_SX679.jpg?v=1726939095,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aspirador-nasal-manual-frida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71kZmX0ZQUL._AC_SX679.jpg?v=1726939094,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aspirador-nasal-manual-frida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/61iXFDyXunL._AC_SX679.jpg?v=1726939094,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamaca-electrica,Hamaca eléctrica,"<p><br></p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">Este columpio infantil cuenta con 5 velocidades de movimiento natural diferentes, lo que le permite seleccionar la velocidad relajante adecuada para su bebé. Con un panel táctil y un control remoto de 2 vías, los padres pueden elegir entre las 10 canciones de cuna preestablecidas y una configuración de temporizador de 8, 15 o 30 minutos. También puede conectar su teléfono mediante Bluetooth para reproducir las canciones favoritas de su bebé. Además, su almohadilla de asiento y reposacabezas ultra suaves son reversibles y lavables a máquina para mayor comodidad. Ideal para recién nacidos, este columpio viene con un arnés de seguridad de 3 puntos, 1 posición de asiento y alimentación enchufable. Adecuado para bebés de 0 a 12 meses o hasta 20 libras.</ul>",Baby Heaven,Baby & Toddler > Baby Toys & Activity Equipment > Baby Bouncers & Rockers,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,1,deny,manual,4500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0894/0591/5448/files/718IEvcP-9L._SX679.jpg?v=1726936632,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plastico; metal,,,kg,,2856.00,active
hamaca-electrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71abN5NRzSL._SX679.jpg?v=1726936632,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamaca-electrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71dCXUxxwQL._SX679.jpg?v=1726936632,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamaca-electrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71JtsTE1PIL._SX679.jpg?v=1726936632,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamaca-electrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/71PPU0VBc2L._SX679.jpg?v=1726936632,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamaca-electrica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/0591/5448/files/716YERLHRaL._SX679.jpg?v=1726936632,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
